loss,params,iteration,estimators,train_time 
0.10581768954554116,"{'bagging_fraction': 1.0, 'bagging_freq': 5, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6769250700367933, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.772118763940698, 'lambda_l2': 0.6344758409330293, 'learning_rate': 0.020822081559492923, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 400, 'min_gain_to_split': 0.4732225806077442, 'min_sum_hessian_in_leaf': 0.00040794383667943864, 'num_leaves': 37, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 180000, 'subsample': 0.7346067624381232}",346,2132,422.5296499769902
0.10587933552318018,"{'bagging_fraction': 1.0, 'bagging_freq': 6, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6170936976405078, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9744266298075955, 'lambda_l2': 0.9985616197349249, 'learning_rate': 0.019956873718525902, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 20, 'min_gain_to_split': 0.8085016087012904, 'min_sum_hessian_in_leaf': 0.0006749534298426273, 'num_leaves': 32, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 120000, 'subsample': 0.5330880635575219}",347,2103,354.7929930520186
0.1054471089530209,"{'bagging_fraction': 1.0, 'bagging_freq': 3, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6906661465407962, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.630988799733129, 'lambda_l2': 0.8399758458073422, 'learning_rate': 0.03572487156258668, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 295, 'min_gain_to_split': 0.9646411141451048, 'min_sum_hessian_in_leaf': 0.0032292810693681086, 'num_leaves': 11, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 220000, 'subsample': 0.7572421541257269}",348,2217,216.81864311700338
0.10853922079142153,"{'bagging_fraction': 1.0, 'bagging_freq': 2, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6003639641106321, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.8848197280452175, 'lambda_l2': 0.7295106428245961, 'learning_rate': 0.041955850215694396, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 420, 'min_gain_to_split': 0.8814776815747413, 'min_sum_hessian_in_leaf': 0.011005329754657454, 'num_leaves': 78, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 140000, 'subsample': 0.7892084117015343}",349,958,263.7657754129905
0.10747298098560842,"{'bagging_fraction': 1.0, 'bagging_freq': 5, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.8139815833888855, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.740979888547995, 'lambda_l2': 0.815314430036537, 'learning_rate': 0.03264292515318455, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 440, 'min_gain_to_split': 0.8597621197347083, 'min_sum_hessian_in_leaf': 0.00489400086026177, 'num_leaves': 70, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 260000, 'subsample': 0.7800438797205373}",350,1412,470.6924848330091
0.10440699897961303,"{'bagging_fraction': 1.0, 'bagging_freq': 5, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6272395200130617, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.8697500915585538, 'lambda_l2': 0.2757620515614983, 'learning_rate': 0.023148237297319137, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 470, 'min_gain_to_split': 0.7819737965442513, 'min_sum_hessian_in_leaf': 0.0013348743781933063, 'num_leaves': 5, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 200000, 'subsample': 0.7065528492357694}",351,6372,375.85964089099434
0.10861161393846108,"{'bagging_fraction': 1.0, 'bagging_freq': 3, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.7107084946205029, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.998819717556925, 'lambda_l2': 0.9189634190034842, 'learning_rate': 0.04727623896268063, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 370, 'min_gain_to_split': 0.9416830296156059, 'min_sum_hessian_in_leaf': 0.000322627996307538, 'num_leaves': 56, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 180000, 'subsample': 0.5260842251345825}",352,926,250.84106419500313
0.10518931307478041,"{'bagging_fraction': 1.0, 'bagging_freq': 6, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6426790635490025, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9526313924642755, 'lambda_l2': 0.8684974465026327, 'learning_rate': 0.017532500605450488, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 490, 'min_gain_to_split': 0.663761260126319, 'min_sum_hessian_in_leaf': 0.01612394281738588, 'num_leaves': 27, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 160000, 'subsample': 0.6671838378374343}",353,2846,442.34599932900164
0.1054643978455615,"{'bagging_fraction': 1.0, 'bagging_freq': 2, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.607843001158177, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9220181857368389, 'lambda_l2': 0.6971060840293649, 'learning_rate': 0.02668833237276082, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 450, 'min_gain_to_split': 0.8432567067890155, 'min_sum_hessian_in_leaf': 0.006558018889609859, 'num_leaves': 15, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 220000, 'subsample': 0.6939754926812125}",354,2426,260.3925029000093
0.10925217536898835,"{'bagging_fraction': 1.0, 'bagging_freq': 4, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6979796654908071, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.6048171438275322, 'lambda_l2': 0.9759810692817144, 'learning_rate': 0.024818833482568105, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 65, 'min_gain_to_split': 0.9159598383273668, 'min_sum_hessian_in_leaf': 0.01899903467931454, 'num_leaves': 162, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 200000, 'subsample': 0.8855129955895296}",355,2250,664.9612284599862
0.10495774652893142,"{'bagging_fraction': 1.0, 'bagging_freq': 2, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6693239808421428, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.6686110549050325, 'lambda_l2': 0.7605717177959346, 'learning_rate': 0.012167614468046374, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 275, 'min_gain_to_split': 0.9675121756674758, 'min_sum_hessian_in_leaf': 0.00024692299128752467, 'num_leaves': 21, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 240000, 'subsample': 0.8488114034990567}",356,4306,594.4590419859742
0.11420680527637328,"{'bagging_fraction': 1.0, 'bagging_freq': 4, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6199179105572363, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.7843111878341891, 'lambda_l2': 0.7922871412348687, 'learning_rate': 0.12150151244655584, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 335, 'min_gain_to_split': 0.5623833027971912, 'min_sum_hessian_in_leaf': 0.004058992711442509, 'num_leaves': 64, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 180000, 'subsample': 0.5053160274404925}",357,322,95.56189863901818
0.1050780345605814,"{'bagging_fraction': 1.0, 'bagging_freq': 5, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.657157837867236, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.8561175808094437, 'lambda_l2': 0.8583675382140127, 'learning_rate': 0.030702745428561044, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 140, 'min_gain_to_split': 0.7264916385506128, 'min_sum_hessian_in_leaf': 0.001737835204760871, 'num_leaves': 7, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 140000, 'subsample': 0.8329174026279113}",358,3085,231.2224976150028
0.10497874696456011,"{'bagging_fraction': 1.0, 'bagging_freq': 5, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6825540732618607, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9009207791156096, 'lambda_l2': 0.8955615255499768, 'learning_rate': 0.015623435572176764, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 500, 'min_gain_to_split': 0.7647665470254027, 'min_sum_hessian_in_leaf': 0.00012168087697340705, 'num_leaves': 19, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 80000, 'subsample': 0.9148987154231152}",359,3670,485.67923092498677
0.10425570799509065,"{'bagging_fraction': 1.0, 'bagging_freq': 6, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6304698559711123, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9993049419041803, 'lambda_l2': 0.6543418424932586, 'learning_rate': 0.028197314831074124, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 480, 'min_gain_to_split': 0.8809661589715851, 'min_sum_hessian_in_leaf': 0.005219267489116645, 'num_leaves': 5, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 160000, 'subsample': 0.8049470562943205}",360,4906,295.5284873069904
0.10521463330817848,"{'bagging_fraction': 1.0, 'bagging_freq': 7, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6364771840911121, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9694324203679334, 'lambda_l2': 0.5978959079561279, 'learning_rate': 0.014312177789233388, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 485, 'min_gain_to_split': 0.8183359407670724, 'min_sum_hessian_in_leaf': 0.005427442746904765, 'num_leaves': 40, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 100000, 'subsample': 0.8042704123482528}",361,3050,594.2350379000127
0.1046519717327643,"{'bagging_fraction': 1.0, 'bagging_freq': 7, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6006248792416685, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.93511196610033, 'lambda_l2': 0.5350075412809348, 'learning_rate': 0.010011266018750471, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 480, 'min_gain_to_split': 0.5886970143599608, 'min_sum_hessian_in_leaf': 0.0026915048249923136, 'num_leaves': 47, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 120000, 'subsample': 0.7441546385323364}",362,4323,857.8718613479869
0.10404409139833848,"{'bagging_fraction': 1.0, 'bagging_freq': 7, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6263024843124217, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9568243362944123, 'lambda_l2': 0.6326387270237837, 'learning_rate': 0.02868953109889185, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 470, 'min_gain_to_split': 0.8966837898584304, 'min_sum_hessian_in_leaf': 0.003271043250909083, 'num_leaves': 5, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 140000, 'subsample': 0.7657044953727186}",363,5001,299.6919282019953
0.10595124207629758,"{'bagging_fraction': 1.0, 'bagging_freq': 8, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6000471650723394, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9741755096493847, 'lambda_l2': 0.5664281708124319, 'learning_rate': 0.03376933181428157, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 465, 'min_gain_to_split': 0.882772712667899, 'min_sum_hessian_in_leaf': 0.00344617678153452, 'num_leaves': 24, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 120000, 'subsample': 0.8205495561298979}",364,1639,224.50751335499808
0.10656038376120402,"{'bagging_fraction': 1.0, 'bagging_freq': 7, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6254491391125471, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9509185528676766, 'lambda_l2': 0.4083582481896203, 'learning_rate': 0.03960929591039755, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 500, 'min_gain_to_split': 0.935565668884165, 'min_sum_hessian_in_leaf': 0.0072223634536155695, 'num_leaves': 32, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 120000, 'subsample': 0.7678032962245976}",365,1039,189.779052124999
0.10476275546112546,"{'bagging_fraction': 1.0, 'bagging_freq': 7, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6104819484898665, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9891197244934151, 'lambda_l2': 0.6580248467748663, 'learning_rate': 0.019117902050687613, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 435, 'min_gain_to_split': 0.9034460589091886, 'min_sum_hessian_in_leaf': 0.002097311060101144, 'num_leaves': 12, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 100000, 'subsample': 0.7954653476115402}",366,3859,361.14444701801403
0.11973923148332621,"{'bagging_fraction': 1.0, 'bagging_freq': 7, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6325011183842506, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9306929996482153, 'lambda_l2': 0.49874047544566447, 'learning_rate': 0.17779795758872738, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 495, 'min_gain_to_split': 0.9784574756697602, 'min_sum_hessian_in_leaf': 0.004698273398138069, 'num_leaves': 188, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 100000, 'subsample': 0.7865179132387614}",367,396,92.7863085050194
0.10826827557248131,"{'bagging_fraction': 1.0, 'bagging_freq': 7, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6147199771079707, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9022255787918971, 'lambda_l2': 0.5186942431012489, 'learning_rate': 0.07724937580603518, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 480, 'min_gain_to_split': 0.8630289616545608, 'min_sum_hessian_in_leaf': 0.0012465807383373064, 'num_leaves': 26, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 140000, 'subsample': 0.7754112094949257}",368,638,102.80428413199843
0.10644807748796781,"{'bagging_fraction': 1.0, 'bagging_freq': 6, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.9871713296629684, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9628167026627542, 'lambda_l2': 0.5485082355903962, 'learning_rate': 0.016985173659123977, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 410, 'min_gain_to_split': 0.8351397686538252, 'min_sum_hessian_in_leaf': 0.008983632984570965, 'num_leaves': 51, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 120000, 'subsample': 0.8597778173665989}",369,2115,739.4704447439872
0.10672253047772517,"{'bagging_fraction': 1.0, 'bagging_freq': 6, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.9316074393427105, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9995242021225597, 'lambda_l2': 0.6251246166099235, 'learning_rate': 0.07002459637565425, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 445, 'min_gain_to_split': 0.9206709563933336, 'min_sum_hessian_in_leaf': 0.004068124038833348, 'num_leaves': 9, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 60000, 'subsample': 0.810519499596734}",370,1233,142.44696828900487
0.1056693111890954,"{'bagging_fraction': 1.0, 'bagging_freq': 6, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.8469221431021874, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9117941561664014, 'lambda_l2': 0.5853110484643916, 'learning_rate': 0.022387267964708128, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 460, 'min_gain_to_split': 0.955230664568207, 'min_sum_hessian_in_leaf': 0.0058631639562470115, 'num_leaves': 16, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 100000, 'subsample': 0.7578508467130688}",371,2838,409.3810384559911
0.10569092553043358,"{'bagging_fraction': 1.0, 'bagging_freq': 7, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6236123094232506, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9837922137085765, 'lambda_l2': 0.6097584571924324, 'learning_rate': 0.02844675192921824, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 490, 'min_gain_to_split': 0.8900166949701678, 'min_sum_hessian_in_leaf': 0.0015634839039538712, 'num_leaves': 36, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 80000, 'subsample': 0.8281384827290496}",372,1590,294.1167516820133
0.10711083950149947,"{'bagging_fraction': 1.0, 'bagging_freq': 8, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6538215506301945, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.8744572801523235, 'lambda_l2': 0.6512836772976047, 'learning_rate': 0.05655397090486793, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 235, 'min_gain_to_split': 0.9981696260710254, 'min_sum_hessian_in_leaf': 0.0024013784809594194, 'num_leaves': 21, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 140000, 'subsample': 0.8738967178404978}",373,956,134.72272126100142
0.10717041430300389,"{'bagging_fraction': 1.0, 'bagging_freq': 8, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6095641990413729, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9418087755465282, 'lambda_l2': 0.4716581800939956, 'learning_rate': 0.024701173810612778, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 425, 'min_gain_to_split': 0.8001392798611997, 'min_sum_hessian_in_leaf': 0.013508530479726236, 'num_leaves': 97, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 120000, 'subsample': 0.836996964563195}",374,1960,549.9602587400004
0.11306419291714487,"{'bagging_fraction': 1.0, 'bagging_freq': 7, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6342679884220727, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.8416656495616702, 'lambda_l2': 0.6832266790521144, 'learning_rate': 0.09644234792090015, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 475, 'min_gain_to_split': 0.9421724927221014, 'min_sum_hessian_in_leaf': 0.009639814682876623, 'num_leaves': 83, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 140000, 'subsample': 0.7930099770729562}",375,543,159.5305615190009
0.1060362570710578,"{'bagging_fraction': 1.0, 'bagging_freq': 6, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.7894745505445946, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9646441249425178, 'lambda_l2': 0.599287801107796, 'learning_rate': 0.03574843164913597, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 395, 'min_gain_to_split': 0.9785168525961184, 'min_sum_hessian_in_leaf': 0.008203616446681453, 'num_leaves': 12, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 120000, 'subsample': 0.8466906959037704}",376,1834,219.60571582100238
0.11096688970364366,"{'bagging_fraction': 1.0, 'bagging_freq': 7, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.9703439311606556, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.8164877359280447, 'lambda_l2': 0.6250645113474703, 'learning_rate': 0.04582734855231131, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 435, 'min_gain_to_split': 0.8541642634567626, 'min_sum_hessian_in_leaf': 0.0010318915683057242, 'num_leaves': 145, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 80000, 'subsample': 0.7218866095339664}",377,1429,515.1427698140033
0.10507556339817858,"{'bagging_fraction': 1.0, 'bagging_freq': 5, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.9530400716928463, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.8876343123947406, 'lambda_l2': 0.6698289201303113, 'learning_rate': 0.01134863555092552, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 455, 'min_gain_to_split': 0.9120677252801838, 'min_sum_hessian_in_leaf': 0.002056204497349078, 'num_leaves': 5, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 60000, 'subsample': 0.8040679978673159}",378,10000,818.4738216610276
0.10964531258538612,"{'bagging_fraction': 1.0, 'bagging_freq': 7, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6007589779826185, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9995332590310477, 'lambda_l2': 0.5703980900998916, 'learning_rate': 0.03065964402346738, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 200, 'min_gain_to_split': 0.8711991539941968, 'min_sum_hessian_in_leaf': 0.0035863256104008675, 'num_leaves': 169, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 160000, 'subsample': 0.8211222983862199}",379,1919,631.5250250250101
0.10737778429513489,"{'bagging_fraction': 1.0, 'bagging_freq': 6, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6647985971957122, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9163221461068117, 'lambda_l2': 0.5461737778757807, 'learning_rate': 0.05096104939524041, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 420, 'min_gain_to_split': 0.7756752393430126, 'min_sum_hessian_in_leaf': 0.011588545499988044, 'num_leaves': 29, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 100000, 'subsample': 0.7507473993298516}",380,982,227.6185303289967
0.10585711629973105,"{'bagging_fraction': 1.0, 'bagging_freq': 6, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6393808208309789, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9385896955286412, 'lambda_l2': 0.637596334147452, 'learning_rate': 0.02633792820704176, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 500, 'min_gain_to_split': 0.9988888446376012, 'min_sum_hessian_in_leaf': 0.006642083435415547, 'num_leaves': 43, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 140000, 'subsample': 0.9297985668673536}",381,1731,355.1993892249884
0.10843715327833103,"{'bagging_fraction': 1.0, 'bagging_freq': 8, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6213245595645964, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.980747989572542, 'lambda_l2': 0.712077653294625, 'learning_rate': 0.02054821230465705, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 360, 'min_gain_to_split': 0.9490985456633118, 'min_sum_hessian_in_leaf': 0.0027738901730713825, 'num_leaves': 154, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 80000, 'subsample': 0.8591208194935742}",382,2421,675.3340302919969
0.10795532202315716,"{'bagging_fraction': 1.0, 'bagging_freq': 6, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6474990151437069, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.8657829036830768, 'lambda_l2': 0.6497325611260057, 'learning_rate': 0.018269854515511826, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 470, 'min_gain_to_split': 0.7520061715918922, 'min_sum_hessian_in_leaf': 0.0015012023372515464, 'num_leaves': 136, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 160000, 'subsample': 0.7708259516778169}",383,2264,726.7436136480246
