,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_solver,params
45,0.8658448481773235,0.8661318168598356,0.8472765821179062,0.8609435623101056,0.8563257643731861,0.8488699931313157,0.8631222630025278,0.8518492002433402,0.854598774939668,0.8664496160270212,0.8581411346768204,0.006959411206771443,1,0.9192713499069214,0.05541655885804639,0.002713775634765625,0.00313824864844619,1e-06,sag,"{'C': 1e-06, 'solver': 'sag'}"
46,0.8646532706694801,0.8647414497255621,0.8471296170244363,0.8595296034108278,0.8549945700265467,0.849342215181649,0.8626191740362751,0.8505102096100827,0.8539192178437143,0.8650955327247762,0.8572533886814454,0.006580853854770337,1,0.6366612195968628,0.0658429596830245,0.003484010696411133,0.00214815654711683,9.987627825011021,liblinear,"{'C': 9.987627825011021, 'solver': 'liblinear'}"
47,0.86465520442071,0.8647402894748242,0.8471311640254202,0.8595299901610737,0.8549968905280223,0.8493426019318948,0.8626199480193,0.8505109835931077,0.8539211528012768,0.8650951457332637,0.8572542397345856,0.006580428242825271,1,1.7528593063354492,0.13914993662240455,0.0032520055770874023,0.0019227865421933246,9.96676645450032,saga,"{'C': 9.96676645450032, 'solver': 'saga'}"
48,0.8646532706694802,0.864741836475808,0.8471303905249283,0.8595284431600898,0.8549937965260546,0.8493453091836167,0.8626226569598876,0.8505098226185703,0.8539192178437142,0.8650970806908264,0.857254085063623,0.006580901460597103,1,4.204518413543701,0.4942250966597871,0.0048065662384033205,0.0045315571100617465,9.834609541680141,sag,"{'C': 9.834609541680141, 'solver': 'sag'}"
49,0.8658448481773234,0.8661310433593435,0.84727812911889,0.8609424020593678,0.8563265378736781,0.8488680593800857,0.8631199410534528,0.8518488132518278,0.8545980009566431,0.8664441981458462,0.8581400900430801,0.006958533282182654,1,1.6583333253860473,0.47492432618177893,0.005097389221191406,0.0048651686523703665,1.0013484712865904e-06,saga,"{'C': 1.0013484712865904e-06, 'solver': 'saga'}"
50,0.8646532706694801,0.8647414497255621,0.8471296170244363,0.8595296034108278,0.8549945700265467,0.849342215181649,0.8626191740362751,0.8505102096100827,0.8539192178437143,0.8650955327247762,0.8572533886814454,0.006580853854770337,1,0.6392265558242798,0.05944947766023325,0.002647852897644043,0.0020550581761306576,9.992617013760217,liblinear,"{'C': 9.992617013760217, 'solver': 'liblinear'}"
51,0.8658394336738797,0.8661198276022105,0.8472769688681523,0.8609427888096137,0.8563238306219563,0.8488680593800857,0.8631172321128653,0.8518488132518278,0.8546010968887431,0.8664414892052587,0.8581378465400508,0.006956238832193474,1,0.3062074899673462,0.024801041063362537,0.002672576904296875,0.0030650793469785436,1.0021246911632268e-06,liblinear,"{'C': 1.0021246911632268e-06, 'solver': 'liblinear'}"
52,0.8658448481773235,0.8661318168598356,0.8472765821179062,0.8609435623101056,0.8563257643731861,0.8488699931313157,0.8631222630025278,0.8518492002433402,0.854598774939668,0.8664496160270212,0.8581411346768204,0.006959411206771443,1,0.9371537208557129,0.07532815690982478,0.0027764558792114256,0.0025655432013732657,1e-06,sag,"{'C': 1e-06, 'solver': 'sag'}"
53,0.86465520442071,0.8647402894748242,0.8471311640254202,0.8595299901610737,0.8549968905280223,0.8493426019318948,0.8626199480193,0.8505109835931077,0.8539211528012768,0.8650951457332637,0.8572542397345856,0.006580428242825271,1,1.633898091316223,0.10146587365786183,0.002971839904785156,0.0024561238099923897,9.970022494466026,saga,"{'C': 9.970022494466026, 'solver': 'saga'}"
54,0.8646532706694802,0.864741836475808,0.8471303905249283,0.8595284431600898,0.8549937965260546,0.8493453091836167,0.8626226569598876,0.8505098226185703,0.8539192178437142,0.8650970806908264,0.857254085063623,0.006580901460597103,1,4.0263960599899296,0.3420845271020301,0.005022406578063965,0.0034706246767622928,9.959352018782196,sag,"{'C': 9.959352018782196, 'solver': 'sag'}"
55,0.8658448481773234,0.8661314301095895,0.847278515869136,0.8609424020593678,0.8563257643731862,0.8488684461303317,0.8631195540619402,0.8518488132518278,0.8545980009566431,0.8664438111543338,0.8581400513390548,0.006958412090306154,1,1.2743952989578247,0.06553996267378694,0.004491281509399414,0.002801689528058227,1.0042564388469872e-06,saga,"{'C': 1.0042564388469872e-06, 'solver': 'saga'}"
56,0.8658394336738797,0.8661198276022104,0.8472773556183983,0.8609431755598598,0.8563238306219563,0.8488672858795938,0.8631168451213528,0.8518492002433403,0.854601870871768,0.8664414892052587,0.8581379239239114,0.006956195117055197,1,0.3628413200378418,0.03250024728082654,0.002611207962036133,0.0028418037373988993,1e-06,liblinear,"{'C': 1e-06, 'solver': 'liblinear'}"
57,0.8646532706694801,0.8647414497255621,0.8471296170244363,0.8595296034108278,0.8549945700265467,0.849342215181649,0.8626191740362751,0.8505102096100827,0.8539192178437143,0.8650955327247762,0.8572533886814454,0.006580853854770337,1,0.6175378799438477,0.06425520216635752,0.0030750751495361326,0.0029710601614199974,9.995067717623526,liblinear,"{'C': 9.995067717623526, 'solver': 'liblinear'}"
58,0.8658448481773235,0.8661318168598356,0.8472765821179062,0.8609435623101056,0.8563257643731861,0.8488699931313157,0.8631222630025278,0.8518492002433402,0.854598774939668,0.8664496160270212,0.8581411346768204,0.006959411206771443,1,0.9008585214614868,0.06713493579824774,0.0031632900238037108,0.0028798842426946782,1e-06,sag,"{'C': 1e-06, 'solver': 'sag'}"
59,0.86465520442071,0.8647402894748242,0.8471311640254202,0.8595299901610737,0.8549968905280223,0.8493426019318948,0.8626199480193,0.8505109835931077,0.8539211528012768,0.8650951457332637,0.8572542397345856,0.006580428242825271,1,1.5655583381652831,0.040584992698681516,0.004279136657714844,0.0032196754166962894,9.946999548361333,saga,"{'C': 9.946999548361333, 'solver': 'saga'}"
60,0.8658448481773234,0.8661314301095895,0.84727812911889,0.8609424020593678,0.8563265378736781,0.8488680593800857,0.8631199410534528,0.8518488132518278,0.8545980009566431,0.8664441981458462,0.8581401287229157,0.006958577701673442,1,1.1057809352874757,0.02726492148748181,0.004135537147521973,0.0028235951640998695,1.0019879260051327e-06,saga,"{'C': 1.0019879260051327e-06, 'solver': 'saga'}"
61,0.865838660173388,0.8661198276022105,0.8472769688681523,0.8609424020593677,0.8563238306219563,0.8488680593800857,0.8631168451213529,0.8518492002433403,0.8546010968887431,0.8664414892052587,0.8581377305005441,0.006956074914356107,1,0.34432668685913087,0.02787579570753753,0.0035990238189697265,0.0032120583027513442,1.0035129559251733e-06,liblinear,"{'C': 1.0035129559251733e-06, 'solver': 'liblinear'}"
62,0.8646532706694802,0.864741836475808,0.8471303905249283,0.8595284431600898,0.8549937965260546,0.8493453091836167,0.8626226569598876,0.8505098226185703,0.8539192178437142,0.8650970806908264,0.857254085063623,0.006580901460597103,1,3.600876569747925,0.1362938337424052,0.0035679101943969726,0.002455054309704675,9.998542803827783,sag,"{'C': 9.998542803827783, 'solver': 'sag'}"
63,0.8658448481773235,0.8661318168598356,0.8472765821179062,0.8609435623101056,0.8563257643731861,0.8488696063810697,0.8631222630025278,0.8518492002433402,0.854598774939668,0.8664496160270212,0.858141095996985,0.006959462735790714,1,0.9206576347351074,0.06118011959394172,0.0017601966857910157,0.0017278322232798715,1.0008865702732177e-06,sag,"{'C': 1.0008865702732177e-06, 'solver': 'sag'}"
64,0.8658448481773234,0.8661310433593435,0.84727812911889,0.8609424020593678,0.856326924623924,0.8488680593800857,0.8631199410534528,0.8518488132518278,0.8545980009566431,0.8664441981458462,0.8581401287229156,0.00695852320229715,1,1.151604413986206,0.03396440174574927,0.004125523567199707,0.003476795382624238,1e-06,saga,"{'C': 1e-06, 'solver': 'saga'}"
65,0.8646532706694801,0.8647414497255621,0.8471296170244363,0.8595296034108278,0.8549945700265467,0.849342215181649,0.8626191740362751,0.8505102096100827,0.8539192178437143,0.8650955327247762,0.8572533886814454,0.006580853854770337,1,0.609918189048767,0.06066203551694212,0.0029679298400878905,0.0024797051805002823,9.971151653802654,liblinear,"{'C': 9.971151653802654, 'solver': 'liblinear'}"
66,0.86465520442071,0.8647402894748242,0.8471311640254202,0.8595299901610737,0.8549968905280223,0.8493426019318948,0.8626199480193,0.8505109835931077,0.8539211528012768,0.8650951457332637,0.8572542397345856,0.006580428242825271,1,1.612601137161255,0.05801732172500252,0.0018970489501953125,0.0023395954057362353,9.943055074827923,saga,"{'C': 9.943055074827923, 'solver': 'saga'}"
67,0.8658448481773235,0.8661318168598356,0.8472765821179062,0.8609435623101056,0.8563257643731861,0.8488699931313157,0.8631222630025278,0.8518492002433402,0.854598774939668,0.8664496160270212,0.8581411346768204,0.006959411206771443,1,0.9154884815216064,0.05327273715311663,0.0027106285095214845,0.0017822060433043052,1e-06,sag,"{'C': 1e-06, 'solver': 'sag'}"
68,0.865838660173388,0.8661198276022105,0.8472769688681523,0.8609420153091216,0.8563238306219563,0.8488680593800857,0.8631168451213529,0.8518492002433403,0.8546010968887431,0.8664414892052587,0.8581376918207085,0.006956059319695915,1,0.3121798992156982,0.028205344464187487,0.002112269401550293,0.0015965174491378944,1.0038713879265487e-06,liblinear,"{'C': 1.0038713879265487e-06, 'solver': 'liblinear'}"
69,0.8646532706694802,0.864741836475808,0.8471303905249283,0.8595284431600898,0.8549937965260546,0.8493453091836167,0.8626226569598876,0.8505098226185703,0.8539192178437142,0.8650970806908264,0.857254085063623,0.006580901460597103,1,3.8725964307785032,0.27069125128076854,0.004295778274536133,0.0046802246787916255,9.896541986628671,sag,"{'C': 9.896541986628671, 'solver': 'sag'}"
70,0.8658448481773234,0.8661314301095895,0.847278515869136,0.8609424020593678,0.8563257643731862,0.8488684461303317,0.8631195540619402,0.8518488132518278,0.8545980009566431,0.8664441981458462,0.8581400900309852,0.006958458263795802,1,1.2812971830368043,0.08961712129657066,0.0033446311950683593,0.0010908839895664845,1.0052350544103254e-06,saga,"{'C': 1.0052350544103254e-06, 'solver': 'saga'}"
71,0.8658402071743718,0.8661190541017184,0.8472773556183981,0.860940468308138,0.8563249908726942,0.8488668991293479,0.8631172321128653,0.8518495872348528,0.8546007098972306,0.8664414892052588,0.8581376918328034,0.0069561558958350506,1,0.31773293018341064,0.027295092518513153,0.0029095172882080077,0.0015638382482212906,1.0112287068669127e-06,liblinear,"{'C': 1.0112287068669127e-06, 'solver': 'liblinear'}"
