,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_gamma,param_max_delta_step,param_max_depth,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,params
38,0.8323879185948152,0.8421406180026871,0.819376026272578,0.8278350002487933,0.8495161411317547,0.8346484394632356,0.842363170327185,0.807357893149721,0.8664120219128513,0.817736342162135,0.8339741560896238,0.016287780631548104,1,98.79210669994355,31.784568033810647,0.012811374664306641,0.0073529862774822435,1.0,1.0,0.3431286353580108,0,7,0,1.0,1.8841009769235604,7.683111651606896,1.0,"{'colsample_bylevel': 1.0, 'colsample_bytree': 1.0, 'gamma': 0.3431286353580108, 'max_delta_step': 0, 'max_depth': 7, 'min_child_weight': 0, 'reg_alpha': 1.0, 'reg_lambda': 1.8841009769235604, 'scale_pos_weight': 7.683111651606896, 'subsample': 1.0}"
39,0.6600487634970393,0.6493257700154252,0.6864457381698761,0.6077026421854008,0.7290890450351329,0.7098054983163291,0.663994572046037,0.7233251243906118,0.6877921294667538,0.7193546765844097,0.6836341172282747,0.03677574280152998,1,1.9779915809631348,0.03746749763627918,0.0031242847442626955,0.006248569492164203,0.673174900310699,0.3365008258459285,0.01,1,8,20,1.0,1000.0,0.04810539007484741,1.0,"{'colsample_bylevel': 0.673174900310699, 'colsample_bytree': 0.3365008258459285, 'gamma': 0.01, 'max_delta_step': 1, 'max_depth': 8, 'min_child_weight': 20, 'reg_alpha': 1.0, 'reg_lambda': 1000.0, 'scale_pos_weight': 0.04810539007484741, 'subsample': 1.0}"
40,0.8725182863113897,0.8579141165348061,0.8471662437179679,0.8609991541026024,0.8690205296191643,0.8696034578077098,0.8787505654118711,0.847765994873599,0.8945067095542042,0.8504297130220636,0.8648580769547759,0.014298967900071338,1,1.3824215412139893,0.025592378982559554,0.014058089256286621,0.004686029954808011,0.01,1.0,0.49999999999999994,14,7,0,0.01,44.06645506606588,0.7253387631112949,0.7820397599704725,"{'colsample_bylevel': 0.01, 'colsample_bytree': 1.0, 'gamma': 0.49999999999999994, 'max_delta_step': 14, 'max_depth': 7, 'min_child_weight': 0, 'reg_alpha': 0.01, 'reg_lambda': 44.06645506606588, 'scale_pos_weight': 0.7253387631112949, 'subsample': 0.7820397599704725}"
41,0.8612977061252923,0.869955714783301,0.8496044185699358,0.8480618997860377,0.8594433747593209,0.8667135749107905,0.8701060461376087,0.8500025129416495,0.8774689651706287,0.832034980147761,0.8584666844193265,0.012886079953748995,1,1.2844576597213746,0.022062334265087153,0.015621304512023926,6.419616707723741e-07,0.01,1.0,0.49999999999999994,15,7,0,0.03429118736680948,0.016879869403316705,1.8167595079673053,1.0,"{'colsample_bylevel': 0.01, 'colsample_bytree': 1.0, 'gamma': 0.49999999999999994, 'max_delta_step': 15, 'max_depth': 7, 'min_child_weight': 0, 'reg_alpha': 0.03429118736680948, 'reg_lambda': 0.016879869403316705, 'scale_pos_weight': 1.8167595079673053, 'subsample': 1.0}"
42,0.8535104742001294,0.8526148181320595,0.8570682191371848,0.8617206548241031,0.861593858618189,0.8566869377293059,0.8643765391767603,0.8304518269085791,0.8806101422324972,0.8373247223199478,0.8555985849736005,0.013248963165845557,1,1.3890527963638306,0.026228137450315336,0.015621471405029296,9.283028761831182e-07,0.01,1.0,0.014876230265196053,20,8,4,0.22304921853334203,1000.0,67.88926313737707,0.5955337181898877,"{'colsample_bylevel': 0.01, 'colsample_bytree': 1.0, 'gamma': 0.014876230265196053, 'max_delta_step': 20, 'max_depth': 8, 'min_child_weight': 4, 'reg_alpha': 0.22304921853334203, 'reg_lambda': 1000.0, 'scale_pos_weight': 67.88926313737707, 'subsample': 0.5955337181898877}"
43,0.8476887097576753,0.8574911678359954,0.868885903368662,0.8540826989102851,0.872996424195444,0.8522641604261948,0.8722420465396793,0.8222596371312259,0.8933004975624466,0.8453535708900839,0.8586568280106025,0.018369329499752018,1,14.062254500389098,0.22627049703695645,0.015621018409729005,9.175244047591141e-07,0.4893950415216982,1.0,0.11247343417379847,20,8,7,1.0,1.5789735900606878,0.8090193575993094,0.8736509047386223,"{'colsample_bylevel': 0.4893950415216982, 'colsample_bytree': 1.0, 'gamma': 0.11247343417379847, 'max_delta_step': 20, 'max_depth': 8, 'min_child_weight': 7, 'reg_alpha': 1.0, 'reg_lambda': 1.5789735900606878, 'scale_pos_weight': 0.8090193575993094, 'subsample': 0.8736509047386223}"
44,0.6752500373190028,0.6864706175051003,0.6679106334278748,0.7176693038762004,0.7409167062589083,0.7094536864853999,0.6728652560687541,0.7048298738503291,0.7478263054731868,0.7047796150173393,0.70277478368794,0.026254717648493863,1,1.0750372409820557,0.02765015530694517,0.01566603183746338,0.00013334870487103872,0.01,0.01,0.49999999999999994,14,8,0,0.2980317206753936,0.01,6.440150116505309,1.0,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.01, 'gamma': 0.49999999999999994, 'max_delta_step': 14, 'max_depth': 8, 'min_child_weight': 0, 'reg_alpha': 0.2980317206753936, 'reg_lambda': 0.01, 'scale_pos_weight': 6.440150116505309, 'subsample': 1.0}"
45,0.8598547046822909,0.8400009951734089,0.8478628651042444,0.8338309200378167,0.8606936560726164,0.8775443534201136,0.8626928682715987,0.8218575664673066,0.8694275518922451,0.8564859023973462,0.8530117766066877,0.016169562466182695,1,0.9304243326187134,0.029246439689736718,0.006248641014099121,0.007652991048833267,0.01,0.8958705754104661,0.17605457230938515,8,7,4,0.16705591261766134,1000.0,0.20748314796592843,0.7530381266333076,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.8958705754104661, 'gamma': 0.17605457230938515, 'max_delta_step': 8, 'max_depth': 7, 'min_child_weight': 4, 'reg_alpha': 0.16705591261766134, 'reg_lambda': 1000.0, 'scale_pos_weight': 0.20748314796592843, 'subsample': 0.7530381266333076}"
46,0.8055057968851072,0.7680748370403543,0.768497785739165,0.7986639796984625,0.804793578555175,0.776825652108358,0.7817133236166255,0.7864376539176761,0.8134266472332514,0.7789239583856863,0.7882842461705541,0.015413646709462313,1,0.8634860992431641,0.03223791488539597,0.006248259544372558,0.007652523844257289,0.13335700368237532,0.01,0.01,8,8,16,0.7847823598328909,1000.0,499.99999999999994,0.7302388543516644,"{'colsample_bylevel': 0.13335700368237532, 'colsample_bytree': 0.01, 'gamma': 0.01, 'max_delta_step': 8, 'max_depth': 8, 'min_child_weight': 16, 'reg_alpha': 0.7847823598328909, 'reg_lambda': 1000.0, 'scale_pos_weight': 499.99999999999994, 'subsample': 0.7302388543516644}"
47,0.8450763795591382,0.8525153007911628,0.8326118326118327,0.838159924366821,0.8438398639693931,0.8562848670653868,0.8435442529024476,0.8086646228074583,0.8829471779665278,0.8219832135497813,0.842562118914483,0.01900302814589332,1,1.0690377473831176,0.01807676313247366,0.014058542251586915,0.004686180834360817,0.01,0.6732318437632249,0.01,20,8,8,0.03258242622061602,1000.0,162.74157082960775,0.6141479431966375,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.6732318437632249, 'gamma': 0.01, 'max_delta_step': 20, 'max_depth': 8, 'min_child_weight': 8, 'reg_alpha': 0.03258242622061602, 'reg_lambda': 1000.0, 'scale_pos_weight': 162.74157082960775, 'subsample': 0.6141479431966375}"
48,0.8491317112006768,0.8202965616758721,0.8423769716873165,0.8237299099368065,0.8376634742817135,0.8408051465044981,0.8343468864652962,0.803437704176509,0.8728200231190631,0.8069809519022968,0.8331615105832338,0.01952099076485562,1,0.9942468643188477,0.03035127090321817,0.010934805870056153,0.007158510812768658,0.01,0.9674326173537985,0.01,20,8,20,0.01,1000.0,9.052236432696118,0.5841691537157488,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.9674326173537985, 'gamma': 0.01, 'max_delta_step': 20, 'max_depth': 8, 'min_child_weight': 20, 'reg_alpha': 0.01, 'reg_lambda': 1000.0, 'scale_pos_weight': 9.052236432696118, 'subsample': 0.5841691537157488}"
49,0.8578270388615216,0.857715081853013,0.86002886002886,0.8505498333084539,0.8566427446175389,0.855204302156104,0.8674925868221339,0.8303010504096096,0.8906870382469718,0.8434186058199729,0.8569857149488045,0.014808233477652349,1,1.23694167137146,0.029686970279787527,0.01249697208404541,0.006248486047878995,0.01,1.0,0.01,19,7,20,0.05635409249563304,277.4435490619257,87.21425699244628,1.0,"{'colsample_bylevel': 0.01, 'colsample_bytree': 1.0, 'gamma': 0.01, 'max_delta_step': 19, 'max_depth': 7, 'min_child_weight': 20, 'reg_alpha': 0.05635409249563304, 'reg_lambda': 277.4435490619257, 'scale_pos_weight': 87.21425699244628, 'subsample': 1.0}"
