,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_gamma,param_max_bin,param_max_delta_step,param_max_depth,param_min_child_samples,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,param_subsample_for_bin,param_subsample_freq,params
20,0.8932619598646064,0.8881537626157929,0.8809435777801154,0.8900550268249972,0.8862463104026533,0.8796657549674203,0.8883517876685929,0.8824037281214349,0.8857105705957656,0.8815372541249425,0.8856331141273535,0.004203531972634216,1,112.33607413768769,4.48555122984532,4.384484362602234,0.8267348339164335,0.08087454462962847,0.13014390582011248,0.07030787841345475,843,4,12,39,15,0.6102137578044542,0.22009483608463354,464.8552552452487,0.2889782015821093,352468,0,"{'colsample_bylevel': 0.08087454462962847, 'colsample_bytree': 0.13014390582011248, 'gamma': 0.07030787841345475, 'max_bin': 843, 'max_delta_step': 4, 'max_depth': 12, 'min_child_samples': 39, 'min_child_weight': 15, 'reg_alpha': 0.6102137578044542, 'reg_lambda': 0.22009483608463354, 'scale_pos_weight': 464.8552552452487, 'subsample': 0.2889782015821093, 'subsample_for_bin': 352468, 'subsample_freq': 0}"
21,0.8219030587303454,0.8099513158790369,0.8062354195157269,0.8103697796451798,0.8028072653354207,0.8118347895769262,0.812342010715021,0.8049585996479927,0.8133926926714643,0.820067909270614,0.8113861218871822,0.005793581369628572,1,65.46479501724244,2.815922520797964,1.6059558629989623,0.34818663836280717,0.3434388550557757,0.8205491427991922,0.03538276699975543,537,16,6,28,15,0.12448465444643605,0.00014293541774169363,0.11424853805341685,0.08971780605032628,391568,4,"{'colsample_bylevel': 0.3434388550557757, 'colsample_bytree': 0.8205491427991922, 'gamma': 0.03538276699975543, 'max_bin': 537, 'max_delta_step': 16, 'max_depth': 6, 'min_child_samples': 28, 'min_child_weight': 15, 'reg_alpha': 0.12448465444643605, 'reg_lambda': 0.00014293541774169363, 'scale_pos_weight': 0.11424853805341685, 'subsample': 0.08971780605032628, 'subsample_for_bin': 391568, 'subsample_freq': 4}"
22,0.8738780375364319,0.867191125783556,0.8632950038056224,0.876094116445858,0.868747408773352,0.8609369875559241,0.8747443921059923,0.8589919025895925,0.864492599948298,0.8695416782119135,0.8677914308462551,0.0056051184443928325,1,65.10852677822113,1.6719005616134779,3.3676379442214968,0.6614521882050647,0.5112732273746088,0.31959388548222833,0.03284630617364474,329,0,13,50,16,1.0,0.000729959808509773,5.855934073988089,0.2351125951415641,326859,4,"{'colsample_bylevel': 0.5112732273746088, 'colsample_bytree': 0.31959388548222833, 'gamma': 0.03284630617364474, 'max_bin': 329, 'max_delta_step': 0, 'max_depth': 13, 'min_child_samples': 50, 'min_child_weight': 16, 'reg_alpha': 1.0, 'reg_lambda': 0.000729959808509773, 'scale_pos_weight': 5.855934073988089, 'subsample': 0.2351125951415641, 'subsample_for_bin': 326859, 'subsample_freq': 4}"
23,0.8936340136012326,0.8890912452120319,0.8787073878578987,0.8875094367060017,0.8837270193003843,0.8767693823753271,0.888114561871429,0.8762370183697131,0.8842330370010325,0.8857682323311284,0.8843792318481222,0.005388569606224123,1,457.8196843147278,14.54140493474376,2.4574946641921995,0.577012544067134,0.4135748980934336,0.9369788768052845,0.0927436221011056,778,11,11,50,19,1.0,0.021958826484077515,9.074255971042513,0.8101676720931105,165902,2,"{'colsample_bylevel': 0.4135748980934336, 'colsample_bytree': 0.9369788768052845, 'gamma': 0.0927436221011056, 'max_bin': 778, 'max_delta_step': 11, 'max_depth': 11, 'min_child_samples': 50, 'min_child_weight': 19, 'reg_alpha': 1.0, 'reg_lambda': 0.021958826484077515, 'scale_pos_weight': 9.074255971042513, 'subsample': 0.8101676720931105, 'subsample_for_bin': 165902, 'subsample_freq': 2}"
24,0.8846324016262075,0.8832041329678286,0.8656781588213088,0.8808840182422355,0.8772590081867293,0.8720494823734708,0.8798344914699331,0.868555623838058,0.8764630214130144,0.8786286259169765,0.876719002028035,0.005883024531258079,1,61.22300796508789,0.6846016008456575,3.447143793106079,0.667053313180568,0.0628484310582484,0.2843390569964955,0.15966808393141982,168,0,15,50,14,0.37081346910057583,0.004326289518720684,107.51536070134433,0.46653355795100043,338786,6,"{'colsample_bylevel': 0.0628484310582484, 'colsample_bytree': 0.2843390569964955, 'gamma': 0.15966808393141982, 'max_bin': 168, 'max_delta_step': 0, 'max_depth': 15, 'min_child_samples': 50, 'min_child_weight': 14, 'reg_alpha': 0.37081346910057583, 'reg_lambda': 0.004326289518720684, 'scale_pos_weight': 107.51536070134433, 'subsample': 0.46653355795100043, 'subsample_for_bin': 338786, 'subsample_freq': 6}"
25,0.8919783357982215,0.8883742102559976,0.8804392554593664,0.8881777411310433,0.8872112522663564,0.8758152695185113,0.8872260293587241,0.8828835975969375,0.8827949765405746,0.8872295122823366,0.8852130403480959,0.004461636327557192,1,367.7196985244751,14.677126942766078,3.4902833223342897,0.8124139661717479,0.10643571476075946,0.6052219075284705,0.01072742857836876,909,10,15,50,19,1.0,0.01897845666901448,19.279210649703586,0.8405415291156825,303700,1,"{'colsample_bylevel': 0.10643571476075946, 'colsample_bytree': 0.6052219075284705, 'gamma': 0.01072742857836876, 'max_bin': 909, 'max_delta_step': 10, 'max_depth': 15, 'min_child_samples': 50, 'min_child_weight': 19, 'reg_alpha': 1.0, 'reg_lambda': 0.01897845666901448, 'scale_pos_weight': 19.279210649703586, 'subsample': 0.8405415291156825, 'subsample_for_bin': 303700, 'subsample_freq': 1}"
26,0.8909998576759095,0.8888715710723192,0.8800033879321546,0.8900020420412988,0.8839443729386212,0.8779574791309567,0.8865932982357833,0.8798317825293456,0.8828356106493873,0.8827934285745246,0.8843834534665214,0.0043208598929322444,1,334.14111864566803,10.433341930893574,1.8110861778259277,0.42362563583191365,0.713365076477876,0.9482874974839756,0.49999999999999994,682,8,4,33,20,0.346695984842615,0.0027596563837239928,5.792996928206922,0.9408669258029505,226389,6,"{'colsample_bylevel': 0.713365076477876, 'colsample_bytree': 0.9482874974839756, 'gamma': 0.49999999999999994, 'max_bin': 682, 'max_delta_step': 8, 'max_depth': 4, 'min_child_samples': 33, 'min_child_weight': 20, 'reg_alpha': 0.346695984842615, 'reg_lambda': 0.0027596563837239928, 'scale_pos_weight': 5.792996928206922, 'subsample': 0.9408669258029505, 'subsample_for_bin': 226389, 'subsample_freq': 6}"
27,0.8858603336571722,0.882045815981139,0.872134567427585,0.8793579017716255,0.8786168883003409,0.8703566765468462,0.882345292403047,0.8685153767207578,0.8761538151945252,0.8813387274790289,0.8776726122234896,0.005436206865234023,1,85.588303732872,2.7086295486939767,3.064072346687317,0.5099947109776192,0.1273867048110121,0.18839535201332197,0.011137713935478067,350,5,15,30,14,0.7783302997798943,0.5531050081796836,305.6797869541906,0.4506053884562867,368916,1,"{'colsample_bylevel': 0.1273867048110121, 'colsample_bytree': 0.18839535201332197, 'gamma': 0.011137713935478067, 'max_bin': 350, 'max_delta_step': 5, 'max_depth': 15, 'min_child_samples': 30, 'min_child_weight': 14, 'reg_alpha': 0.7783302997798943, 'reg_lambda': 0.5531050081796836, 'scale_pos_weight': 305.6797869541906, 'subsample': 0.4506053884562867, 'subsample_for_bin': 368916, 'subsample_freq': 1}"
28,0.8840252037400296,0.8847913559773024,0.8749532032202372,0.8800049349331386,0.8747489990903634,0.8703214822744627,0.8811367179095029,0.8721937310470907,0.8741728056420266,0.8787683298529898,0.8775117937689203,0.004708212103576691,1,419.48391416072843,13.067741193057046,2.837703728675842,0.6144498213334818,0.7020825668170664,0.9708067924780908,0.41291398011058583,940,15,7,35,12,1.0,0.03371330795449352,19.065506229850094,0.39344156851353546,395181,6,"{'colsample_bylevel': 0.7020825668170664, 'colsample_bytree': 0.9708067924780908, 'gamma': 0.41291398011058583, 'max_bin': 940, 'max_delta_step': 15, 'max_depth': 7, 'min_child_samples': 35, 'min_child_weight': 12, 'reg_alpha': 1.0, 'reg_lambda': 0.03371330795449352, 'scale_pos_weight': 19.065506229850094, 'subsample': 0.39344156851353546, 'subsample_for_bin': 395181, 'subsample_freq': 6}"
29,0.891093837985681,0.8875218127138729,0.8783883189049708,0.8874912594444411,0.8819301776575931,0.8776155919135165,0.8876401102771014,0.8795686283008441,0.8839215088334682,0.8813228608270163,0.8836494773774325,0.004362267609066511,1,481.6709060430527,12.744102011909757,2.6116034269332884,0.4755198226612311,0.6542537484327784,0.9188560003287417,0.040883398250097604,929,8,5,9,18,1.0,0.004271958450193768,6.954888662473871,0.6661655088823851,114457,0,"{'colsample_bylevel': 0.6542537484327784, 'colsample_bytree': 0.9188560003287417, 'gamma': 0.040883398250097604, 'max_bin': 929, 'max_delta_step': 8, 'max_depth': 5, 'min_child_samples': 9, 'min_child_weight': 18, 'reg_alpha': 1.0, 'reg_lambda': 0.004271958450193768, 'scale_pos_weight': 6.954888662473871, 'subsample': 0.6661655088823851, 'subsample_for_bin': 114457, 'subsample_freq': 0}"
30,0.8919238040135393,0.8906699597160943,0.8808670012314128,0.8886983069621233,0.884983570849551,0.875677586430945,0.8872705333826618,0.8793906122050932,0.8841239053945069,0.883235372881802,0.8846842119617476,0.004871099960067517,1,215.5629297733307,7.3906000048986105,2.6529647588729857,0.5497749438876844,0.4279945324331457,0.6485792782082017,0.49999999999999994,502,6,5,41,20,0.08087494196199538,0.0013670002678570678,0.6862264648427207,1.0,415169,1,"{'colsample_bylevel': 0.4279945324331457, 'colsample_bytree': 0.6485792782082017, 'gamma': 0.49999999999999994, 'max_bin': 502, 'max_delta_step': 6, 'max_depth': 5, 'min_child_samples': 41, 'min_child_weight': 20, 'reg_alpha': 0.08087494196199538, 'reg_lambda': 0.0013670002678570678, 'scale_pos_weight': 0.6862264648427207, 'subsample': 1.0, 'subsample_for_bin': 415169, 'subsample_freq': 1}"
